doc_id|term_str|n
52|khwăn|2
52|kien|5
52|king|1
52|lady|2
52|large|2
52|last|1
52|leave|1
52|less|1
52|light|1
52|liii|1
52|like|2
52|likely|1
52|line|10
52|lineal|1
52|lines|2
52|lower|1
52|magnum|1
52|man|1
52|manner|2
52|marriage|3
52|may|4
52|meaning|2
52|men|2
52|mentioned|2
52|mere|1
52|might|1
52|mind|1
52|minoresque|1
52|more|1
52|most|1
52|mother|1
52|mound|1
52|movements|1
52|multis|1
52|must|3
52|natural|1
52|nec|1
52|neither|1
52|nine|3
52|nisi|1
52|no|4
52|not|15
52|notion|1
52|nourish|1
52|now|1
52|of|44
52|office|1
52|officer|2
52|offices|1
52|on|6
52|or|5
52|order|1
52|orderly|1
52|ordinarily|1
52|originally|1
52|ornamental|1
52|ornaments|1
52|other|1
52|p|1
52|paragraph|2
52|part|1
52|passage|1
52|passed|1
52|paulatim|1
52|peculiarity|1
52|per|1
52|periculo|1
52|place|5
52|places|2
52|plains|1
52|played|1
52|pliny|1
52|plumes|1
52|plunderers|2
52|position|1
52|positions|1
52|possit|1
52|praeteritis|1
52|praevidere|1
52|pregnant|2
52|preliminary|1
52|prevented|1
52|probi|1
52|processional|1
52|progress|1
52|promise|1
52|promovendi|1
52|proper|4
52|purpose|1
52|question|1
52|qui|2
52|radicibus|1
52|reached|1
52|real|1
52|reasons|2
52|regimen|1
52|regis|1
52|regular|1
52|regulis|1
52|rempublicam|1
52|republica|1
52|resisting|1
52|rest|1
52|return|1
52|right|1
52|rise|1
52|rocks|1
52|ruler|1
52|s|2
52|said|2
52|same|1
52|sapiente|1
52|satisfactory|1
52|season|1
52|seat|1
52|second|1
52|see|1
52|sense|1
52|sentiment|1
52|service|1
52|seu|1
52|shall|1
52|shore|2
52|should|2
52|shows|6
52|shăng|1
52|similar|1
52|sint|1
52|six|3
52|sixth|1
52|so|3
52|soaking|1
52|soliditate|1
52|some|1
52|somehow|1
52|son|1
52|spoken|1
52|state|3
52|steps|4
52|still|2
52|strength|1
52|strong|3
52|subject|8
52|successive|1
52|such|2
52|suggest|1
52|suggested|1
52|suggests|3
52|suited|2
52|sunt|1
52|supposed|1
52|symbol|2
52|symbolised|1
52|symbolism|3
52|take|1
52|taken|1
52|takes|1
52|taking|2
52|text|1
52|that|5
52|the|113
52|their|1
52|them|4
52|then|3
52|there|11
52|they|3
52|things|1
52|third|2
52|this|8
52|though|1
52|three|3
52|thwan|1
52|time|2
52|times|1
52|to|17
52|top|3
52|tractandam|1
52|trees|1
52|trigram|2
52|trigrams|3
52|undivided|3
52|unsuccessful|1
52|us|2
52|use|1
52|used|2
52|useful|1
52|ut|1
52|variance|1
52|varios|1
52|various|1
52|verify|1
52|violent|1
52|viri|1
52|virtutis|1
52|water|2
52|we|4
52|weak|4
52|webfooted|1
52|well|1
52|were|2
52|what|2
52|where|1
52|which|5
52|who|5
52|whole|1
52|wife|6
52|wild|1
52|will|10
52|with|6
52|without|2
52|words|1
52|work|1
52|would|2
52|writer|1
52|wăn|1
52|years|2
52|yet|1
52|young|3
52|youngest|1
52|žin|1
53|1|2
53|11|1
53|1686|1
53|182|1
53|2|5
53|3|3
53|4|4
53|5|4
53|6|3
53|a|31
53|able|3
53|about|1
53|above|1
53|abuses|2
53|accepts|2
53|accompanied|1
53|according|2
53|acknowledged|1
53|action|2
53|adorning|1
53|advantage|2
53|advantageous|1
53|again|1
53|age|1
53|all|2
53|almost|2
53|along|1
53|already|1
53|am|1
53|an|6
53|ancestors|1
53|ancillary|2
53|and|28
53|another|2
53|any|1
53|anything|1
53|apparent|1
53|appear|2
53|appears|1
53|appropriateness|1
53|are|4
53|as|8
53|assigned|1
53|at|2
53|attempts|1
53|attended|1
53|attribute|1
53|auspice|4
53|away|1
53|bad|3
53|basket|2
53|be|18
53|bearing|1
53|been|1
53|begins|1
53|being|2
53|belonging|2
53|between|2
53|blind|2
53|blood|1
53|bride|1
53|bridegroom|1
53|broken|1
53|but|13
53|by|5
53|can|1
53|capacity|1
53|case|3
53|centre|1
53|character|1
53|characters|1
53|collection|1
53|come|2
53|comes|1
53|coming|1
53|comments|1
53|common|1
53|comparison|1
53|compensate|1
53|concerning|1
53|concubine|1
53|condition|1
53|conditions|1
53|connexion|1
53|contain|1
53|correction|1
53|correctness|1
53|correlate|4
53|corresponding|1
53|country|1
53|cousin|1
53|culminates|1
53|d|1
53|daughter|4
53|daughters|1
53|denotes|2
53|deplored|1
53|deprecation|1
53|deserved|1
53|devoted|1
53|devotion|1
53|did|1
53|die|1
53|different|1
53|disadvantages|2
53|discharge|2
53|disparity|1
53|divided|3
53|do|3
53|does|1
53|duke|1
53|duties|1
53|eclipse|1
53|effect|3
53|empty|1
53|engaged|1
53|equal|1
53|equivalent|1
53|essay|1
53|evil|2
53|eye|2
53|father|2
53|female|2
53|fetch|1
53|feudal|1
53|fifth|2
53|figure|1
53|find|1
53|firm|2
53|first|2
53|flowing|1
53|following|1
53|for|4
53|force|1
53|forth|1
53|fortunate|1
53|fortune|2
53|forward|1
53|fourth|1
53|friends|1
53|from|4
53|full|4
53|future|1
53|general|1
53|gentleman|1
53|gets|1
53|give|2
53|given|1
53|giving|2
53|goes|1
53|going|2
53|good|4
53|hail|1
53|halfsister|2
53|happily|1
53|harem|1
53|has|2
53|haste|1
53|have|2
53|having|1
53|he|4
53|heart|1
53|hence|1
53|her|16
53|here|2
53|hexagram|8
53|hidden|1
53|his|5
53|home|2
53|honour|1
53|honourably|1
53|house|1
53|however|4
53|hsî|1
53|husband|2
53|i|3
53|idea|1
53|if|2
53|ii|2
53|illustration|1
53|immediately|1
53|in|38
53|indicates|1
53|indication|1
53|indicative|1
53|inferior|3
53|initiated|1
53|insisted|1
53|instance|1
53|instead|1
53|institution|1
53|is|24
53|it|9
53|its|7
53|khăngžze|1
53|king|3
53|kwei|5
53|kâu|1
53|kû|1
53|kăn|1
53|ladies|1
53|lady|6
53|lame|1
53|lameness|1
53|late|1
53|leg|1
53|like|1
53|line|10
53|lines|2
53|literally|1
53|liv|1
53|lower|2
53|loyalty|1
53|made|1
53|maintaining|1
53|makes|1
53|man|2
53|manages|2
53|many|1
53|marriage|7
53|marriagecontract|1
53|married|6
53|marry|3
53|marrying|2
53|matched|1
53|may|2
53|mean|3
53|means|1
53|measure|1
53|mei|4
53|mentioned|3
53|merely|1
53|might|1
53|ministers|1
53|moon|3
53|mother|1
53|much|1
53|name|1
53|nearly|1
53|new|1
53|nine|4
53|no|4
53|not|11
53|notwithstanding|2
53|obtain|1
53|ode|2
53|of|52
53|off|3
53|offering|1
53|offerings|1
53|officer|2
53|oldest|1
53|on|3
53|once|2
53|one|4
53|only|2
53|or|6
53|order|1
53|ornament|1
53|others|1
53|ought|2
53|our|1
53|out|1
53|paragraph|1
53|part|1
53|parties|2
53|passion|1
53|perform|1
53|person|1
53|phrase|1
53|place|2
53|places|1
53|pleased|1
53|poetical|1
53|poetry|1
53|position|5
53|preceding|2
53|preferred|1
53|prince|1
53|princess|1
53|principal|1
53|principles|1
53|proper|5
53|propriety|1
53|protracting|1
53|quite|1
53|rank|1
53|rather|1
53|ready|1
53|real|1
53|reason|1
53|reasons|1
53|regulation|1
53|relation|1
53|reminds|1
53|represented|2
53|returns|2
53|reversed|1
53|reward|1
53|royal|1
53|ruler|2
53|s|4
53|sacrificing|1
53|said|1
53|satisfaction|1
53|saying|2
53|says|1
53|second|2
53|secondary|1
53|see|3
53|selected|1
53|service|2
53|set|1
53|shall|1
53|she|11
53|sheep|1
53|shih|2
53|should|4
53|shows|5
53|signify|1
53|sister|9
53|six|3
53|sixth|1
53|slaughtering|1
53|slave|1
53|slaying|1
53|sleeves|1
53|so|3
53|solitary|1
53|some|2
53|son|1
53|special|2
53|spirits|1
53|still|1
53|strong|5
53|subject|3
53|such|5
53|suggest|1
53|suggests|2
53|suited|1
53|symbol|1
53|symbolism|1
53|take|1
53|temple|1
53|term|1
53|than|1
53|that|7
53|the|114
53|their|1
53|them|3
53|theme|1
53|then|1
53|there|5
53|think|2
53|third|1
53|this|5
53|those|2
53|though|1
53|thought|1
53|thwan|1
53|time|3
53|to|28
53|top|1
53|tramp|1
53|transitive|2
53|trigram|3
53|trigrams|1
53|tui|2
53|turns|1
53|two|2
53|tîyî|3
53|under|3
53|undivided|3
53|unequally|1
53|upper|1
53|us|1
53|used|1
53|verb|1
53|vi|1
53|victim|1
53|view|1
53|violations|1
53|virgins|1
53|virtue|1
53|waits|1
53|wan|1
53|wanted|1
53|was|6
53|way|3
53|we|2
53|weak|4
53|were|1
53|when|1
53|where|3
53|which|6
53|who|6
53|widow|2
53|wife|4
53|will|16
53|win|1
53|wise|1
53|with|5
53|without|5
53|woman|1
53|word|1
53|work|1
53|writer|1
53|yet|3
53|young|4
53|younger|7
53|youngest|1
53|yî|1
54|1|6
54|15|1
54|16|1
54|186|1
54|2|7
54|3|4
54|4|6
54|5|3
54|6|4
54|a|13
54|ability|1
54|able|1
54|about|2
54|abundant|2
54|acceptable|1
54|account|1
54|additional|1
54|admirable|1
54|advance|2
54|affairs|1
54|all|3
54|altogether|1
54|always|1
54|an|4
54|and|37
54|anxious|2
54|any|1
54|approval|1
54|are|4
54|arm|1
54|around|1
54|as|7
54|at|6
54|attributes|2
54|auspice|1
54|banner|1
54|be|23
54|becomes|1
54|been|2
54|being|1
54|belonging|1
54|benighted|1
54|between|1
54|both|1
54|breaks|1
54|brightness|2
54|brilliant|1
54|bring|1
54|bringing|1
54|bushel|4
54|but|11
54|by|2
54|call|1
54|calls|1
54|can|6
54|capacity|1
54|categories|1
54|centre|1
54|change|2
54|changes|1
54|character|3
54|cheering|1
54|cherish|1
54|come|1
54|component|1
54|concentrated|1
54|conclusion|1
54|condition|2
54|conditions|2
54|congratulation|1
54|consolidates|1
54|constellation|3
54|constitute|1
54|cooperate|1
54|cooperation|1
54|correlate|4
54|correlated|1
54|correlation|3
54|corresponds|1
54|country|1
54|crown|1
54|darkness|2
54|deemed|1
54|denotes|2
54|developing|1
54|development|2
54|deviations|1
54|devotion|1
54|different|1
54|direction|1
54|dislike|1
54|divided|5
54|do|1
54|doctrine|1
54|door|1
54|down|1
54|easy|1
54|emblemed|1
54|employ|1
54|employed|1
54|employment|1
54|encouraged|1
54|enlighten|1
54|enlightening|1
54|error|3
54|even|2
54|evidently|1
54|evil|2
54|explaining|1
54|explanation|1
54|extremity|1
54|fail|1
54|far|2
54|favourable|1
54|fear|1
54|feeling|1
54|fifth|1
54|figure|1
54|figures|1
54|first|3
54|for|6
54|force|1
54|forth|1
54|fortune|3
54|forward|1
54|found|2
54|fourth|1
54|from|5
54|făng|2
54|given|1
54|go|2
54|goes|1
54|good|5
54|goodness|1
54|great|1
54|gross|1
54|has|3
54|have|5
54|he|17
54|height|1
54|held|1
54|helpers|1
54|helpfulness|1
54|here|3
54|hexagram|3
54|him|7
54|himself|4
54|his|16
54|house|1
54|household|1
54|how|2
54|human|1
54|i|1
54|if|3
54|improper|1
54|in|22
54|instrument|1
54|intelligence|2
54|intimates|2
54|into|1
54|introduced|1
54|introduction|1
54|is|37
54|isolated|1
54|issue|2
54|it|9
54|its|13
54|king|2
54|large|5
54|last|2
54|law|1
54|left|1
54|lesson|2
54|let|2
54|light|1
54|like|2
54|likely|1
54|line|9
54|lines|6
54|little|1
54|long|1
54|looks|1
54|lord|1
54|lv|1
54|made|2
54|maintaining|1
54|maintenance|1
54|major|1
54|make|2
54|makes|1
54|mate|2
54|may|4
54|meeting|1
54|meets|1
54|mei|2
54|men|1
54|meridian|1
54|midday|3
54|mind|1
54|ministers|1
54|more|1
54|moreover|1
54|motive|1
54|move|1
54|movement|2
54|much|1
54|must|2
54|mutual|1
54|name|2
54|natural|1
54|near|1
54|nine|3
54|no|7
54|nobody|1
54|none|1
54|noon|1
54|not|4
54|nothing|1
54|occasion|3
54|occupying|1
54|odd|1
54|of|51
54|often|2
54|on|1
54|one|4
54|only|3
54|opposite|1
54|or|2
54|other|2
54|our|1
54|out|2
54|own|1
54|part|1
54|people|1
54|perhaps|1
54|place|6
54|point|2
54|pointed|1
54|power|1
54|pp|1
54|praise|1
54|preserve|1
54|progress|2
54|proper|4
54|prosperity|6
54|reached|1
54|reference|1
54|results|1
54|right|1
54|ruler|7
54|rulers|1
54|rules|1
54|s|2
54|sagittarius|1
54|said|1
54|same|2
54|save|1
54|screen|2
54|screens|1
54|second|2
54|see|3
54|seen|1
54|sentence|1
54|service|1
54|serving|1
54|shed|1
54|should|1
54|show|1
54|shows|6
54|sincere|1
54|six|3
54|small|2
54|so|6
54|star|2
54|state|1
54|stated|1
54|still|1
54|strange|1
54|strangely|1
54|strong|3
54|study|1
54|subject|14
54|sun|2
54|surprised|1
54|surrounded|1
54|suspicion|1
54|symbol|1
54|symbolised|1
54|symbolism|3
54|t|1
54|talents|1
54|taught|1
54|tent|1
54|text|1
54|than|1
54|that|12
54|the|88
54|their|2
54|them|3
54|then|1
54|there|12
54|thereby|1
54|therefore|2
54|these|2
54|they|2
54|thick|3
54|third|1
54|this|2
54|those|1
54|though|1
54|three|1
54|through|2
54|thus|3
54|thwan|1
54|till|1
54|to|23
54|told|1
54|topmost|1
54|trigram|4
54|trigrams|1
54|try|1
54|two|3
54|under|1
54|undivided|5
54|undone|1
54|unfavourable|1
54|unfortunate|1
54|unhelped|1
54|upset|1
54|ursa|1
54|useful|1
54|various|1
54|viewed|1
54|way|1
54|we|2
54|weak|4
54|well|2
54|when|2
54|which|7
54|who|1
54|whole|1
54|will|14
54|with|7
54|without|1
54|work|1
54|worse|1
54|would|1
54|years|1
55|1|2
55|188|1
55|2|3
55|3|4
55|4|3
55|5|3
55|6|3
55|a|17
55|about|1
55|abroad|2
55|acceptable|1
55|account|1
55|addressed|1
55|adduced|1
55|alien|1
55|allowed|1
55|also|1
55|am|1
55|an|9
55|ancient|1
55|and|36
55|another|2
55|any|3
55|appear|1
55|appendix|2
55|arbitrary|1
55|are|5
55|arrogant|1
55|arrow|1
55|as|14
55|at|5
55|attached|1
55|attainment|2
55|auspice|2
55|available|1
55|axe|3
55|be|19
55|because|1
55|being|3
55|bird|3
55|bottom|1
55|brightness|1
55|brings|1
55|burned|1
55|burning|2
55|business|1
55|but|7
55|by|6
55|calamity|1
55|can|1
55|carrying|1
55|caution|1
55|central|1
55|centre|1
55|chap|1
55|character|1
55|charge|1
55|class|2
55|commencement|1
55|component|1
55|comport|1
55|conclusion|1
55|condition|1
55|conditions|1
55|confucius|1
55|connexion|1
55|correct|3
55|correctness|1
55|could|1
55|court|1
55|cries|1
55|cultivate|1
55|defence|1
55|defend|1
55|denotes|2
55|described|1
55|desirable|1
55|dignity|1
55|divided|3
55|docility|2
55|does|1
55|dropt|1
55|duty|1
55|early|1
55|ease|1
55|easily|1
55|editors|2
55|either|1
55|elegance|2
55|elegant|1
55|emblemed|1
55|end|1
55|endeavour|1
55|escape|1
55|even|3
55|ever|1
55|everything|1
55|evil|2
55|exalted|1
55|expected|1
55|explain|1
55|exposed|1
55|extraordinary|1
55|extravagant|1
55|extremity|1
55|feudal|1
55|fifth|2
55|find|1
55|firm|3
55|first|2
55|for|6
55|fortune|1
55|found|1
55|fourth|1
55|friends|1
55|from|2
55|further|1
55|generally|1
55|gift|1
55|give|1
55|good|3
55|great|1
55|harm|1
55|has|5
55|have|1
55|having|5
55|he|14
55|held|1
55|help|1
55|hence|3
55|here|3
55|hexagram|4
55|high|1
55|him|1
55|himself|3
55|his|9
55|how|2
55|however|1
55|humility|1
55|i|3
55|idea|4
55|if|1
55|ii|2
55|in|29
55|integrity|1
55|interesting|1
55|interpretation|1
55|intimates|1
55|introduction|1
55|is|27
55|issue|1
55|it|11
55|its|7
55|khanghsî|2
55|king|2
55|land|1
55|laughs|1
55|like|1
55|line|7
55|lines|4
55|little|2
55|livelihood|2
55|lodginghouse|3
55|lodginghouses|1
55|lord|1
55|lose|1
55|lost|2
55|low|1
55|lower|1
55|loyal|1
55|lvi|1
55|lî|2
55|lü|3
55|make|1
55|makes|1
55|manner|1
55|may|3
55|mean|1
55|meanly|1
55|means|4
55|men|2
55|mencius|1
55|mention|1
55|mentioned|1
55|merchant|1
55|merchants|1
55|might|1
55|mind|2
55|moreover|1
55|must|2
55|my|1
55|name|1
55|nest|2
55|nine|3
55|not|5
55|observe|1
55|obtain|1
55|occupied|1
55|occupies|1
55|occupying|1
55|odd|1
55|of|29
55|officer|1
55|often|1
55|on|2
55|one|3
55|only|1
55|opposite|1
55|or|3
55|other|1
55|ought|3
55|out|2
55|own|1
55|ox|2
55|oxlike|1
55|peace|1
55|pedlars|1
55|people|1
55|peril|1
55|perils|1
55|pheasant|3
55|place|9
55|places|1
55|praise|1
55|praised|1
55|progress|2
55|proper|2
55|provided|2
55|pursuing|1
55|qualities|1
55|quality|2
55|rank|1
55|readily|1
55|relation|1
55|remark|1
55|represented|4
55|require|1
55|restingplace|1
55|ruler|2
55|s|1
55|saying|1
55|seat|1
55|second|1
55|see|1
55|seems|1
55|seen|1
55|servants|2
55|shelter|1
55|shooting|2
55|should|1
55|shows|5
55|side|1
55|situation|1
55|six|3
55|sixth|1
55|so|3
55|some|2
55|speak|1
55|state|1
55|states|1
55|still|2
55|strange|1
55|strangely|1
55|stranger|6
55|strangers|2
55|strength|1
55|strong|3
55|subject|3
55|subjects|1
55|such|1
55|suggested|1
55|suggests|1
55|suppose|1
55|supposed|4
55|symbolism|5
55|that|8
55|the|66
55|their|4
55|them|4
55|themselves|1
55|then|2
55|there|5
55|these|3
55|they|3
55|things|1
55|think|1
55|third|1
55|this|1
55|those|2
55|though|3
55|thus|3
55|thwan|1
55|time|1
55|times|1
55|to|23
55|told|1
55|too|2
55|took|1
55|topmost|1
55|translated|1
55|traveller|6
55|travellers|2
55|travelling|5
55|trigram|4
55|trigrams|1
55|trusty|1
55|try|1
55|two|2
55|understand|1
55|undivided|3
55|unfavourable|1
55|unreasonable|1
55|upper|1
55|us|1
55|used|2
55|very|2
55|violence|2
55|violent|1
55|was|5
55|way|1
55|we|1
55|weak|3
55|well|3
55|went|1
55|what|2
55|whatever|1
55|when|1
55|where|1
55|which|4
55|who|1
55|whole|1
55|whom|1
55|will|8
55|with|4
55|would|2
55|wăn|2
55|yî|1
56|1|4
56|12|1
56|18|1
56|19|1
56|191|1
56|2|2
56|3|2
56|4|3
56|5|3
56|6|3
56|a|13
56|able|1
56|accomplish|1
56|accordance|2
56|adopting|1
56|advancing|1
56|advantage|2
56|advantageous|3
56|after|1
56|all|8
56|allied|1
56|almost|1
56|also|1
56|am|1
56|analects|1
56|and|41
56|any|1
56|appears|2
56|are|6
56|arise|1
56|as|8
56|assist|1
56|at|1
56|attainment|2
56|attributes|1
56|auspice|2
56|away|1
56|axe|1
56|bad|2
56|be|16
56|because|1
56|become|1
56|bed|1
56|been|1
56|before|1
56|beginning|1
56|being|2
56|believed|1
56|bend|1
56|beneath|3
56|between|2
56|blows|1
56|bordering|1
56|borne|1
56|both|1
56|brave|1
56|but|10
56|by|6
56|calls|1
56|can|2
56|carried|1
56|caught|1
56|central|2
56|change|1
56|changes|1
56|character|1
56|charges|1
56|commands|1
56|compare|1
56|concludes|1
56|concluding|1
56|conclusion|1
56|conditions|1
56|confucius|1
56|confusion|1
56|contend|1
56|corner|1
56|correct|3
56|correctness|3
56|correlate|2
56|couch|3
56|counteracted|1
56|course|1
56|cranny|1
56|criticism|1
56|daily|1
56|days|2
56|decision|1
56|decisions|1
56|deemed|1
56|denoted|1
56|denotes|2
56|described|1
56|designed|1
56|difficult|1
56|direction|1
56|disappear|1
56|dispel|1
56|distracted|1
56|divided|3
56|divination|2
56|diviners|1
56|do|1
56|docility|2
56|editors|3
56|education|1
56|effect|1
56|efforts|1
56|employing|1
56|end|1
56|enough|1
56|enter|1
56|entertainment|1
56|entirely|1
56|error|1
56|even|1
56|every|1
56|evil|3
56|excellence|1
56|excess|1
56|executed|1
56|exorcism|1
56|exorcists|2
56|expel|1
56|explained|1
56|explanation|1
56|expressive|1
56|familiar|1
56|fault|1
56|fifth|2
56|figure|2
56|find|1
56|finding|1
56|firm|4
56|first|4
56|flexibility|1
56|followed|1
56|folly|1
56|for|16
56|fortune|3
56|fourth|1
56|from|4
56|fûhsî|1
56|game|2
56|generally|2
56|give|1
56|good|8
56|government|1
56|grass|2
56|great|3
56|greatest|1
56|hardly|1
56|has|2
56|have|4
56|having|1
56|he|6
56|hence|1
56|here|1
56|hexagram|3
56|hidden|1
56|him|4
56|his|6
56|honour|1
56|how|1
56|however|2
56|hunt|1
56|hunting|2
56|i|2
56|idea|1
56|illustrate|1
56|improve|1
56|in|19
56|indebted|1
56|indicate|1
56|indicating|1
56|ineffective|1
56|inferiors|1
56|influence|2
56|insisted|1
56|intimates|1
56|into|2
56|is|28
56|issue|2
56|issuing|1
56|it|15
56|its|14
56|judgment|1
56|khanghsî|3
56|khăngžze|1
56|kitchen|1
56|lecture|1
56|let|2
56|like|1
56|line|12
56|lines|2
56|little|3
56|lord|1
56|lost|1
56|lower|2
56|lvii|1
56|making|1
56|man|2
56|may|2
56|merely|1
56|misfortune|1
56|movement|1
56|movements|2
56|much|1
56|must|3
56|nature|1
56|nearly|1
56|nine|4
56|no|3
56|not|3
56|notice|1
56|now|2
56|obedience|1
56|obtained|1
56|occasion|4
56|of|34
56|offer|1
56|omens|1
56|on|3
56|once|1
56|one|1
56|only|2
56|onward|1
56|operation|1
56|or|4
56|orders|2
56|other|1
56|out|1
56|over|1
56|paragraph|1
56|passed|1
56|penetrating|2
56|penetration|3
56|people|2
56|perplexity|1
56|place|4
56|placed|1
56|politics|1
56|portions|1
56|position|1
56|power|1
56|process|1
56|processes|1
56|progress|1
56|proper|2
56|purposes|1
56|qualities|2
56|quality|1
56|rather|1
56|receding|1
56|received|1
56|reconsider|1
56|regret|2
56|rejecting|1
56|relation|1
56|remedy|1
56|rendered|1
56|renew|1
56|repeated|1
56|repentance|2
56|representative|2
56|representing|1
56|represents|1
56|requires|1
56|resistance|1
56|restlessness|1
56|rests|1
56|revolutionise|1
56|right|4
56|ruler|1
56|sacrifices|1
56|said|1
56|satisfactory|1
56|say|1
56|says|2
56|searching|1
56|seat|1
56|second|2
56|see|1
56|sentence|1
56|shadow|1
56|should|1
56|shows|6
56|six|2
56|sixth|1
56|small|1
56|so|2
56|soldier|1
56|some|2
56|striving|1
56|strong|6
56|subject|11
56|subjects|1
56|successful|2
56|such|1
56|sun|6
56|superiors|1
56|supposed|1
56|symbol|1
56|symbolises|1
56|takes|1
56|taking|1
56|text|3
56|than|1
56|that|9
56|the|85
56|their|1
56|them|4
56|there|11
56|these|1
56|they|2
56|things|1
56|think|1
56|third|2
56|this|9
56|those|1
56|three|3
56|threefold|1
56|thus|1
56|thwan|1
56|to|17
56|top|1
56|trigram|3
56|trigrams|1
56|try|1
56|two|1
56|under|2
56|understood|1
56|undivided|4
56|upon|1
56|upper|1
56|use|2
56|vehemence|1
56|very|1
56|view|2
56|vigour|1
56|violent|1
56|virtuous|1
56|visitors|1
56|wants|1
56|was|3
56|way|2
56|we|3
56|weak|4
56|weakness|1
56|what|5
56|whatever|1
56|when|1
56|where|1
56|which|5
56|whole|1
56|whom|1
56|will|14
56|wind|4
56|with|9
56|wood|1
56|work|1
56|would|2
56|writer|1
56|wrong|1
56|yielded|1
57|1|2
57|193|1
57|2|2
57|3|5
57|4|4
57|5|2
57|6|3
57|a|7
57|about|1
57|above|3
57|advantageous|2
57|affected|1
57|again|1
57|airs|1
57|akin|2
57|all|1
57|although|1
57|an|1
57|and|20
57|any|1
57|appears|1
57|arising|1
57|as|3
57|at|1
57|attainment|1
57|attainments|1
57|attracting|1
57|attracts|1
57|attribute|2
57|auspice|1
57|be|19
57|before|1
57|begin|1
57|beneficially|1
57|benignity|1
57|blow|1
57|bordering|1
57|borders|1
57|breath|1
57|bringing|1
57|but|8
57|by|3
57|came|1
57|can|1
57|cause|3
57|central|1
57|character|1
57|characters|1
57|collected|1
57|collections|1
57|complacent|1
57|complexion|1
57|concluding|1
57|conditions|1
57|confined|1
57|connected|1
57|consequence|1
57|contiguity|1
57|contiguous|1
57|control|1
57|correct|3
57|correlate|2
57|counteracts|1
57|danger|1
57|degenerate|1
57|deliberates|1
57|deliberating|1
57|denoting|1
57|derived|1
57|descend|1
57|determine|1
57|devotion|1
57|difficulty|1
57|direct|1
57|disappear|1
57|displayed|1
57|divided|2
57|double|1
57|each|1
57|earth|1
57|editors|2
57|effect|2
57|energised|1
57|evil|4
57|excessive|1
57|explains|1
57|expressed|1
57|fail|1
57|fancy|1
57|feeling|1
57|fifth|1
57|firm|2
57|first|1
57|follow|1
57|for|6
57|fortune|3
57|fourth|1
57|from|4
57|give|2
57|good|3
57|harmony|2
57|has|1
57|have|1
57|he|3
57|health|1
57|hence|1
57|hexagram|2
57|him|1
57|himself|3
57|his|4
57|how|1
57|hue|1
57|in|18
57|injure|1
57|injurious|3
57|injuriously|1
57|instruments|1
57|integrity|1
57|intimates|1
57|intimation|1
57|into|2
57|inward|2
57|is|21
57|it|11
57|its|9
57|itself|2
57|joy|2
57|khanghsî|2
57|lake|1
57|leading|1
57|leads|1
57|line|6
57|lines|2
57|lviii|1
57|man|2
57|marsh|2
57|matter|1
57|may|3
57|might|2
57|mildness|2
57|mind|2
57|moistening|1
57|natural|1
57|nine|4
57|no|2
57|not|1
57|occasion|1
57|of|32
57|on|3
57|one|3
57|operate|1
57|or|3
57|others|2
57|owe|1
57|own|1
57|paragraph|3
57|perilous|1
57|person|1
57|perverted|1
57|place|2
57|pleasure|11
57|portion|1
57|position|1
57|positive|1
57|possibly|2
57|power|1
57|prevail|1
57|progress|2
57|proper|2
57|qualities|1
57|quest|1
57|quotation|1
57|reference|1
57|reflects|1
57|repentance|2
57|represented|1
57|representing|1
57|rest|1
57|rise|1
57|round|2
57|rule|1
57|s|2
57|said|1
57|sake|1
57|satisfaction|1
57|say|1
57|second|1
57|seduction|1
57|seek|1
57|sees|1
57|should|1
57|shows|6
57|significance|1
57|sincerity|3
57|situation|1
57|six|2
57|so|2
57|some|1
57|special|1
57|spring|1
57|strength|3
57|strong|3
57|subject|12
57|sufficient|1
57|sufficiently|1
57|supported|1
57|supposed|1
57|surmounting|1
57|symbolises|1
57|symbolism|1
57|that|6
57|the|55
57|their|1
57|them|2
57|then|1
57|there|8
57|they|3
57|third|2
57|this|5
57|though|1
57|threatened|1
57|thus|1
57|thwan|1
57|to|20
57|topmost|1
57|translation|1
57|trigram|3
57|trueheartedness|1
57|trusting|2
57|tui|4
57|two|1
57|under|1
57|undivided|4
57|up|1
57|vapours|1
57|view|1
57|vigorous|1
57|virtus|1
57|water|2
57|weak|5
57|what|4
57|whatever|1
57|when|3
57|where|1
57|who|1
57|whom|1
57|will|11
57|with|2
57|without|2
57|would|4
57|yang|1
57|yield|1
57|yin|1
58|1|3
58|196|1
58|2|3
58|3|4
58|4|3
58|5|3
58|6|3
58|a|13
58|abroad|1
58|accumulations|1
58|action|2
58|adjoins|1
58|advantageous|2
58|again|1
58|alienated|1
58|alienation|2
58|all|1
58|also|1
58|amid|1
58|amidst|1
58|an|6
58|ancestors|1
58|ancestral|2
58|and|31
58|announcements|1
58|another|1
58|anxious|1
58|any|2
58|are|1
58|as|4
58|assistance|1
58|association|1
58|at|3
58|attaching|1
58|attempt|1
58|attention|1
58|attribute|1
58|avoids|1
58|awakes|1
58|away|1
58|be|22
58|been|2
58|beholder|1
58|belongs|1
58|below|1
58|benevolence|1
58|blame|1
58|bloody|1
58|body|2
58|both|1
58|brings|1
58|but|8
58|by|5
58|called|1
58|can|1
58|canon|1
58|central|2
58|change|1
58|chinese|2
58|collected|1
58|collects|2
58|come|1
58|commencement|1
58|commentary|1
58|commonwealth|1
